feedback_id,date_id,customer_id,region_id,satisfaction_score,complaint_flag,churn_risk_score
3757,20250812,410,3,4.32,False,44.03
3758,20240405,640,5,2.35,False,88.67
3759,20240607,548,3,4.08,False,52.7
3760,20240124,434,3,3.35,False,65.02
3761,20250216,581,4,3.53,False,57.21
3762,20251201,636,5,2.69,False,70.43
3763,20250417,560,1,3.03,False,68.17
3764,20250202,156,1,2.49,False,67.69
3765,20240717,246,2,5.0,False,22.67
3766,20241225,260,3,3.71,False,62.7
3767,20250702,602,3,4.92,False,38.89
3768,20241212,620,3,4.21,False,32.92
3769,20251031,365,5,2.38,True,94.27
3770,20240915,151,5,3.48,False,74.2
3771,20241016,425,2,4.76,False,44.6
3772,20250710,67,1,3.8,False,63.42
3773,20240526,670,1,3.14,False,100.0
3774,20250302,639,4,3.57,False,44.66
3775,20241119,236,1,3.97,False,78.28
3776,20240525,585,2,4.31,False,44.61
3777,20251015,92,5,2.05,False,100.0
3778,20240716,254,3,3.61,False,52.68
3779,20240421,685,4,3.76,False,52.94
3780,20251207,370,3,4.82,False,31.22
3781,20240502,74,3,3.52,False,31.9
3782,20240530,121,1,2.9,False,79.09
3783,20240430,303,2,3.5,False,57.43
3784,20241205,329,3,4.74,False,33.75
3785,20240111,630,3,3.84,False,63.82
3786,20240729,500,4,3.88,False,47.55
3787,20251027,137,5,2.79,False,84.28
3788,20240609,742,3,4.34,False,38.49
3789,20250127,126,3,4.28,False,40.75
3790,20240411,122,3,4.14,False,41.17
3791,20241004,386,5,3.1,False,70.01
3792,20251128,698,5,3.25,False,83.88
3793,20250820,386,5,3.37,False,78.51
3794,20251110,27,1,2.62,False,86.98
3795,20240513,641,1,4.48,False,45.06
3796,20241210,641,1,3.39,False,61.76
3797,20250927,130,4,4.39,False,44.03
3798,20251004,112,2,4.29,False,42.46
3799,20240223,149,1,2.67,False,90.94
3800,20250414,508,4,3.16,False,75.72
3801,20250928,136,2,4.98,False,29.58
3802,20240219,62,3,4.09,False,30.46
3803,20240408,176,4,3.97,False,47.97
3804,20250914,379,3,3.77,False,43.34
3805,20240508,89,5,3.1,False,67.37
3806,20241111,13,4,3.62,False,49.17
3807,20251121,122,3,4.47,False,30.85
3808,20251223,412,4,3.32,False,89.19
3809,20250821,623,1,2.39,False,100.0
3810,20251207,15,3,4.28,False,53.74
3811,20240802,527,3,2.92,False,87.66
3812,20240627,23,2,4.25,False,33.99
3813,20240610,350,1,3.5,False,63.84
3814,20240702,226,4,3.87,False,42.13
3815,20250323,732,4,3.35,False,28.78
3816,20240727,11,1,3.8,False,80.21
3817,20250901,594,1,3.49,False,59.29
3818,20240521,95,2,4.81,False,28.07
3819,20251216,54,4,2.64,True,98.77
3820,20240526,599,2,4.58,False,41.12
3821,20250305,245,2,4.63,False,32.39
3822,20250528,128,5,1.9,True,100.0
3823,20251007,142,4,2.83,False,67.41
3824,20241017,455,1,3.12,False,84.71
3825,20240509,484,3,3.81,False,57.69
3826,20240217,293,3,3.89,False,33.54
3827,20240806,496,2,4.25,False,30.52
3828,20250723,626,1,2.72,False,72.11
3829,20240129,341,1,3.4,False,63.41
3830,20250714,745,4,3.54,False,69.7
3831,20241031,505,1,3.75,False,77.7
3832,20250606,626,1,3.67,False,46.46
3833,20240223,467,1,3.85,False,61.64
3834,20241224,393,3,4.7,True,36.81
3835,20251014,676,3,4.13,False,47.73
3836,20250521,278,1,3.89,False,53.72
3837,20240328,283,3,3.59,False,46.18
3838,20251216,430,1,3.45,False,62.18
3839,20240330,257,2,3.95,False,36.86
3840,20251025,279,4,2.59,False,100.0
3841,20241024,507,5,3.91,False,68.45
3842,20240328,229,1,3.66,False,64.07
3843,20240727,609,1,3.13,True,82.18
3844,20241117,504,3,4.85,False,24.97
3845,20240607,584,4,3.75,False,33.25
3846,20241205,69,5,3.77,False,36.9
3847,20250301,557,4,3.46,False,63.83
3848,20240105,454,1,3.05,False,58.2
3849,20240626,113,1,3.69,False,58.56
3850,20241015,314,4,3.75,False,52.16
3851,20250515,323,1,3.0,False,77.19
3852,20250417,283,3,4.43,False,32.36
3853,20250729,558,1,2.92,False,52.39
3854,20250514,148,1,3.13,False,73.16
3855,20240218,255,5,3.02,True,96.7
3856,20240418,547,5,3.44,False,69.86
3857,20250509,127,4,3.62,False,66.85
3858,20241221,664,2,4.39,False,57.1
3859,20240818,679,2,4.17,False,33.07
3860,20250310,259,5,2.83,False,100.0
3861,20251102,354,2,4.79,False,28.58
3862,20240330,179,1,3.43,False,74.32
3863,20240821,560,1,3.97,False,50.57
3864,20250410,239,3,3.53,False,43.12
3865,20240116,691,1,3.69,False,67.86
3866,20240117,362,1,3.12,False,51.66
3867,20250417,86,2,3.4,False,72.55
3868,20251218,617,1,2.71,False,90.58
3869,20241111,631,1,2.6,False,100.0
3870,20240318,736,4,4.15,False,40.37
3871,20241105,395,1,2.32,False,100.0
3872,20250827,621,2,4.9,False,24.38
3873,20240612,388,3,3.99,False,40.66
3874,20250430,706,1,3.43,False,71.46
3875,20250706,191,2,4.11,False,40.16
3876,20240422,401,4,3.57,False,55.93
3877,20241206,24,3,4.06,False,48.42
3878,20250418,455,1,3.62,False,86.3
3879,20250222,45,5,3.92,False,68.08
3880,20251014,277,5,2.66,False,72.39
3881,20250816,130,4,3.83,False,38.59
3882,20250429,113,1,2.99,False,67.76
3883,20240408,346,2,4.36,True,49.65
3884,20250616,675,4,4.01,False,54.73
3885,20240806,95,2,4.51,False,37.03
3886,20241212,316,3,4.09,False,38.1
3887,20240509,342,1,3.4,False,71.19
3888,20241001,316,3,4.21,False,48.64
3889,20250824,624,4,4.44,False,35.19
3890,20240729,478,3,3.51,False,34.24
3891,20250226,230,2,4.26,False,36.83
3892,20240830,25,5,3.08,False,79.73
3893,20250331,698,5,4.36,True,69.72
3894,20241219,202,2,4.2,False,33.91
3895,20250107,650,1,3.92,False,63.53
3896,20250817,233,1,3.5,False,57.63
3897,20240816,11,1,2.92,False,99.34
3898,20250914,178,3,4.39,False,60.02
3899,20240706,698,5,3.54,False,75.17
3900,20240513,414,2,4.41,False,27.1
3901,20251207,128,5,2.96,False,100.0
3902,20250322,576,1,3.26,False,77.95
3903,20251229,460,5,2.29,True,100.0
3904,20251016,255,5,2.43,False,100.0
3905,20250828,363,3,4.06,False,40.4
3906,20250330,438,3,4.33,False,27.73
3907,20240719,168,1,3.37,False,71.57
3908,20241106,362,1,3.72,False,37.19
3909,20240129,142,4,3.92,False,59.0
3910,20240605,377,1,3.24,False,62.35
3911,20240201,415,4,3.69,False,61.13
3912,20240326,43,1,4.03,False,56.14
3913,20240420,241,2,4.18,False,29.73
3914,20251004,12,2,4.63,False,13.93
3915,20250118,401,4,3.87,False,59.6
3916,20240807,747,1,3.57,False,54.5
3917,20241005,24,3,3.94,False,59.07
3918,20250518,624,4,3.59,False,45.45
3919,20240827,135,3,3.96,False,50.57
3920,20250621,434,3,3.74,False,46.17
3921,20250409,135,3,3.8,False,41.38
3922,20250407,226,4,4.18,False,36.19
3923,20241202,528,2,3.85,False,41.08
3924,20240503,409,3,3.78,False,53.77
3925,20250816,142,4,3.77,False,65.36
3926,20250410,449,5,3.63,False,62.88
3927,20240415,736,4,3.81,False,41.94
3928,20240410,518,4,3.44,False,54.07
3929,20240817,183,5,3.02,False,78.36
3930,20251222,472,1,3.12,True,88.33
3931,20251210,360,2,4.16,False,41.9
3932,20251203,686,2,4.79,False,19.18
3933,20250912,681,4,3.72,False,51.62
3934,20241118,376,1,4.08,False,50.16
3935,20240419,200,4,3.61,True,75.3
3936,20250611,662,2,4.43,False,43.45
3937,20240313,6,1,3.03,True,84.56
3938,20240919,449,5,4.27,False,53.28
3939,20250720,740,1,3.78,False,56.82
3940,20251014,184,1,3.4,False,75.69
3941,20240126,35,3,4.39,False,52.6
3942,20250810,454,1,2.39,False,97.64
3943,20250825,373,5,3.03,False,78.35
3944,20250131,410,3,4.97,True,35.23
3945,20240809,628,4,3.81,False,45.05
3946,20250224,727,1,3.84,False,41.98
3947,20251214,514,1,4.57,False,50.68
3948,20240930,286,3,4.25,False,39.17
3949,20251213,149,1,3.14,False,70.75
3950,20241117,70,2,2.94,False,70.75
3951,20251014,288,2,4.39,False,15.56
3952,20240217,479,5,1.95,True,100.0
3953,20250513,738,5,2.71,False,56.75
3954,20240213,252,4,3.19,False,59.83
3955,20240612,595,1,3.6,False,67.48
3956,20250920,286,3,3.47,False,48.06
3957,20240117,328,1,3.4,False,74.64
3958,20250713,622,3,4.35,False,49.53
3959,20251220,20,3,4.94,False,33.01
3960,20251210,278,1,2.22,False,83.64
3961,20250712,599,2,4.64,False,25.97
3962,20240813,722,1,3.34,False,71.79
3963,20240803,446,4,3.95,True,44.68
3964,20240305,628,4,4.05,False,43.54
3965,20240212,457,1,2.99,False,76.03
3966,20250529,527,3,2.82,False,90.41
3967,20250106,724,4,4.85,True,44.96
3968,20250501,612,1,3.53,False,50.68
3969,20251126,474,1,3.13,True,95.47
3970,20240617,542,1,2.98,False,74.74
3971,20241213,203,4,4.07,False,40.68
3972,20250313,628,4,4.43,False,37.95
3973,20250317,306,3,4.75,False,34.88
3974,20250716,437,1,3.99,False,40.79
3975,20250810,317,1,3.96,False,57.64
3976,20250919,115,1,3.63,False,52.24
3977,20250621,227,1,3.51,False,58.76
3978,20250721,180,4,3.82,False,58.17
3979,20251206,37,3,4.4,False,22.18
3980,20240905,400,2,4.65,False,29.83
3981,20240309,671,1,2.24,False,100.0
3982,20240722,642,3,3.46,False,63.14
3983,20250327,145,1,2.79,False,77.45
3984,20240802,73,2,4.33,False,36.56
3985,20240114,261,4,3.32,True,58.05
3986,20240825,67,1,3.37,False,59.32
3987,20250113,630,3,3.77,False,60.23
3988,20241012,412,4,2.62,True,100.0
3989,20250828,348,1,3.72,False,65.07
3990,20240111,125,2,4.65,False,12.56
3991,20250506,693,5,1.64,True,100.0
3992,20250703,31,5,2.59,False,72.55
3993,20250726,283,3,3.73,False,40.95
3994,20251114,642,3,4.27,False,47.81
3995,20250528,300,2,4.23,False,32.9
3996,20251010,607,5,2.84,False,87.45
3997,20240203,107,5,3.28,False,84.41
3998,20250617,224,4,3.09,False,41.91
3999,20250104,78,2,3.82,False,38.94
4000,20240203,14,3,4.47,False,37.87
4001,20240130,125,2,4.31,False,28.64
4002,20240523,575,1,2.96,True,79.74
4003,20240423,484,3,4.09,False,75.54
4004,20240711,714,2,4.44,True,18.96
4005,20240611,122,3,3.71,False,45.87
4006,20241217,554,2,3.86,False,37.04
4007,20250114,484,3,4.68,False,48.8
4008,20251108,391,4,3.79,False,41.46
4009,20251220,196,5,2.63,True,86.84
4010,20250702,740,1,3.05,False,67.16
4011,20240227,428,2,4.34,False,31.87
4012,20250728,3,2,3.32,False,51.11
4013,20250518,549,4,4.01,False,50.6
4014,20240404,155,5,3.69,True,80.13
4015,20240130,173,3,3.38,False,55.6
4016,20240914,1,4,4.11,False,54.46
4017,20240317,200,4,3.16,False,50.43
4018,20250214,71,2,4.39,False,40.5
4019,20240607,102,1,3.51,False,52.78
4020,20250612,412,4,3.19,False,89.75
4021,20251119,489,1,3.68,False,57.16
4022,20250302,225,2,4.62,False,30.87
4023,20250529,740,1,4.09,False,57.06
4024,20240905,550,2,4.34,False,51.59
4025,20240410,199,1,3.63,False,56.37
4026,20240429,94,4,3.87,False,69.51
4027,20250530,135,3,4.02,False,47.12
4028,20240827,223,2,5.0,False,18.34
4029,20241106,368,4,3.63,False,51.21
4030,20240106,619,2,4.11,False,34.46
4031,20250523,258,3,3.22,False,81.78
4032,20250505,575,1,3.83,False,41.47
4033,20240106,454,1,2.43,False,80.35
4034,20240321,645,2,3.91,False,58.36
4035,20250306,624,4,3.56,False,53.5
4036,20250208,521,3,3.81,True,63.83
4037,20240306,532,3,3.25,True,99.73
4038,20250315,567,3,3.89,False,52.49
4039,20250912,598,4,3.85,False,67.47
4040,20251012,235,1,3.38,False,72.83
4041,20240523,27,1,2.2,True,100.0
4042,20241102,279,4,2.86,False,97.58
4043,20250521,628,4,3.4,False,64.78
4044,20241109,89,5,3.67,False,48.14
4045,20240920,165,1,3.81,False,55.49
4046,20241110,524,3,4.46,False,31.26
4047,20250825,568,1,3.23,False,72.37
4048,20240118,100,4,2.82,False,73.36
4049,20240606,336,3,4.39,False,36.96
4050,20240628,379,3,4.59,False,37.12
4051,20240514,244,2,3.87,False,41.94
4052,20250924,290,1,2.61,False,71.93
4053,20250421,307,4,3.06,False,65.0
4054,20241112,201,4,3.38,False,37.45
4055,20240724,362,1,3.48,False,57.16
4056,20240324,202,2,4.35,False,27.71
4057,20250402,143,1,2.45,False,100.0
4058,20240804,290,1,3.19,False,66.84
4059,20240603,138,3,3.25,False,60.09
4060,20250829,672,3,4.57,False,50.45
4061,20240518,645,2,3.87,False,53.14
4062,20251030,637,3,4.17,False,36.51
4063,20240406,613,5,3.2,False,69.45
4064,20240111,208,5,2.93,False,74.15
4065,20250826,642,3,4.02,False,39.12
4066,20251102,71,2,4.11,False,33.64
4067,20250308,137,5,3.16,False,75.38
4068,20240528,316,3,4.99,False,31.58
4069,20250905,93,1,3.35,False,52.66
4070,20250704,261,4,3.36,False,57.24
4071,20241130,193,2,4.37,False,44.0
4072,20241108,504,3,4.71,False,34.72
4073,20240121,471,4,3.09,False,69.5
4074,20241123,467,1,3.19,False,59.04
4075,20250607,133,2,4.59,True,32.48
4076,20241124,583,1,2.93,False,79.11
4077,20250728,594,1,4.36,False,40.42
4078,20240114,612,1,2.58,False,85.53
4079,20250327,201,4,4.8,False,15.97
4080,20241226,498,4,3.86,False,30.33
4081,20240710,553,1,4.28,False,62.94
4082,20240603,476,5,3.06,False,77.97
4083,20250221,17,5,3.37,False,53.29
4084,20240501,339,3,3.54,False,33.84
4085,20250617,278,1,3.24,True,65.76
4086,20240827,376,1,3.22,False,63.3
4087,20240725,504,3,4.38,False,38.04
4088,20240730,343,2,4.15,False,29.91
4089,20241017,467,1,3.33,False,56.13
4090,20250730,244,2,3.86,False,36.58
4091,20240429,410,3,3.76,False,41.97
4092,20250921,341,1,3.11,False,63.51
4093,20250924,574,3,3.92,False,25.88
4094,20240112,366,2,3.56,False,58.95
4095,20240618,720,2,4.17,False,61.12
4096,20240305,313,1,3.37,False,72.56
4097,20251127,628,4,3.67,False,62.97
4098,20240710,741,1,3.53,False,63.27
4099,20250505,266,2,3.77,False,53.56
4100,20251213,248,2,4.98,False,17.14
4101,20240920,540,3,4.63,False,53.08
4102,20250704,323,1,3.87,False,53.29
4103,20250701,348,1,3.68,False,63.85
4104,20250624,630,3,3.93,False,49.95
4105,20251215,172,4,3.53,False,75.23
4106,20250721,727,1,2.96,True,60.63
4107,20240929,288,2,4.42,False,17.51
4108,20240902,22,5,3.66,False,58.6
4109,20241210,80,3,3.43,False,42.85
4110,20240707,496,2,4.04,False,45.55
4111,20250404,690,2,3.72,False,38.32
4112,20240703,386,5,4.72,False,40.49
4113,20250417,112,2,5.0,False,16.73
4114,20240909,46,3,4.3,False,38.34
4115,20250424,164,1,2.73,False,100.0
4116,20240705,628,4,3.61,False,55.67
4117,20241122,232,2,4.33,False,32.29
4118,20251221,549,4,4.09,False,63.1
4119,20250505,748,3,3.47,False,51.75
4120,20240511,610,2,5.0,False,28.67
4121,20240302,298,2,4.13,False,49.29
4122,20250204,380,3,3.33,False,57.16
4123,20240223,670,1,3.2,False,100.0
4124,20240611,341,1,2.99,True,68.99
4125,20240710,615,4,3.98,False,31.95
4126,20240312,343,2,3.96,False,44.27
4127,20251025,634,4,3.85,False,51.02
4128,20251117,545,4,3.16,False,61.37
4129,20241205,246,2,4.62,False,34.01
4130,20250320,208,5,3.56,False,75.65
4131,20240823,648,4,4.68,False,32.45
4132,20240801,626,1,3.95,False,55.3
4133,20240815,599,2,4.89,False,25.97
4134,20240607,728,2,3.59,False,55.97
4135,20240401,229,1,3.07,False,58.22
4136,20250618,186,2,4.28,False,34.88
4137,20251203,197,3,3.99,False,26.81
4138,20250925,341,1,2.94,False,68.05
4139,20250720,236,1,2.89,False,90.36
4140,20240913,540,3,3.71,False,71.79
4141,20240218,721,3,4.07,False,52.95
4142,20240221,277,5,1.95,False,93.33
4143,20240514,569,4,3.47,False,39.12
4144,20250911,539,1,3.02,False,65.32
4145,20250814,543,4,3.49,False,61.98
4146,20250524,345,2,4.34,False,33.12
4147,20240229,301,1,3.26,False,74.14
4148,20240113,391,4,3.35,False,50.66
4149,20250830,320,4,3.32,False,92.33
4150,20250501,380,3,4.17,False,38.15
4151,20250313,122,3,4.48,False,28.34
4152,20251227,611,3,4.35,False,34.7
4153,20241028,317,1,3.32,False,55.07
4154,20240127,590,1,4.16,False,60.4
4155,20250930,580,5,3.24,False,83.96
4156,20241113,736,4,3.92,True,44.28
4157,20240905,724,4,3.48,False,52.21
4158,20240428,481,4,3.97,False,37.2
4159,20241009,129,4,3.72,False,70.07
4160,20250412,655,1,3.61,False,45.76
4161,20240728,151,5,4.33,False,46.11
4162,20240213,365,5,3.01,False,77.95
4163,20250412,493,2,4.77,False,36.74
4164,20250122,648,4,4.03,False,48.52
4165,20250910,675,4,2.81,True,82.85
4166,20251212,609,1,3.55,False,62.28
4167,20250207,111,2,4.48,False,36.43
4168,20250615,269,2,4.5,False,20.25
4169,20240304,352,3,4.71,False,26.44
4170,20240528,419,3,4.33,False,45.93
4171,20241023,20,3,4.25,False,30.54
4172,20250823,318,2,4.33,False,35.1
4173,20250210,348,1,3.91,False,55.47
4174,20241222,738,5,4.22,False,44.86
4175,20240409,174,3,3.73,False,92.42
4176,20240815,159,3,3.73,False,62.22
4177,20250521,333,1,3.29,False,67.61
4178,20251125,94,4,2.84,False,85.69
4179,20240409,514,1,3.89,False,65.4
4180,20251218,368,4,3.8,False,66.67
4181,20241001,56,4,3.47,False,63.79
4182,20240517,710,5,2.88,False,57.47
4183,20240205,677,1,3.38,False,53.71
4184,20241205,113,1,3.22,False,66.44
4185,20241024,487,2,4.76,False,24.63
4186,20251202,187,4,3.59,False,70.39
4187,20240525,238,1,3.57,False,72.08
4188,20241117,659,1,3.09,True,85.64
4189,20240726,137,5,2.98,False,80.23
4190,20251207,377,1,3.02,False,73.83
4191,20240815,77,1,2.9,False,65.42
4192,20250820,589,1,3.36,False,66.3
4193,20250528,109,1,3.55,False,53.21
4194,20251006,220,5,4.08,False,57.38
4195,20241108,434,3,4.12,False,52.65
4196,20240524,64,3,4.32,False,51.89
4197,20250902,105,2,3.81,False,68.32
4198,20240921,57,5,2.83,False,82.18
4199,20250715,51,3,3.25,False,59.83
4200,20250916,578,3,3.92,False,47.7
4201,20250502,230,2,4.66,False,47.67
4202,20250217,105,2,4.05,False,59.51
4203,20250110,509,1,3.03,True,100.0
4204,20250419,45,5,3.2,True,89.39
4205,20240202,293,3,3.37,False,45.12
4206,20250320,95,2,4.65,False,22.04
4207,20250317,742,3,4.33,False,39.09
4208,20250408,140,2,4.72,False,34.06
4209,20250907,554,2,4.04,False,44.81
4210,20240510,440,1,2.69,False,100.0
4211,20250929,226,4,3.27,False,57.55
4212,20240126,118,2,3.69,False,48.04
4213,20250320,569,4,3.95,False,31.75
4214,20241029,287,5,3.48,False,56.79
4215,20250128,157,1,3.56,False,41.64
4216,20240104,107,5,3.01,False,83.8
4217,20250825,37,3,4.83,False,16.42
4218,20250309,242,1,3.17,False,67.01
4219,20240207,571,3,4.31,False,34.21
4220,20241011,373,5,2.87,False,98.82
4221,20250307,149,1,2.66,False,87.12
4222,20250623,467,1,3.73,False,54.05
4223,20251008,577,1,2.85,False,58.31
4224,20240421,414,2,3.95,False,31.69
4225,20240731,379,3,3.93,False,53.44
4226,20240403,488,1,4.04,False,38.45
4227,20251217,365,5,3.85,False,55.57
4228,20240924,581,4,4.16,False,56.0
4229,20240607,432,1,3.69,False,62.14
4230,20250525,692,1,3.24,False,61.01
4231,20240301,143,1,2.07,False,100.0
4232,20251103,728,2,3.74,False,42.41
4233,20250705,429,1,3.55,False,63.38
4234,20241008,143,1,2.49,False,97.15
4235,20250607,466,3,3.4,False,42.59
4236,20240725,609,1,3.42,False,53.33
4237,20241207,86,2,3.41,False,79.48
4238,20251118,141,1,3.13,False,73.38
4239,20241106,305,4,3.32,False,71.52
4240,20250723,408,4,2.92,False,100.0
4241,20240929,529,1,3.07,False,84.9
4242,20250411,569,4,4.1,False,26.15
4243,20250904,393,3,4.27,False,45.46
4244,20250716,307,4,3.69,False,67.19
4245,20251016,359,3,3.62,False,62.51
4246,20250712,7,4,2.84,True,100.0
4247,20240304,434,3,4.05,False,44.95
4248,20240704,505,1,2.61,False,100.0
4249,20240101,134,1,3.38,False,51.75
4250,20240518,450,4,3.22,True,63.02
4251,20241213,421,4,3.02,False,59.33
4252,20240411,725,1,3.33,False,60.29
4253,20250718,480,1,3.85,False,54.7
4254,20240918,422,2,3.8,False,46.98
4255,20240703,529,1,2.96,True,100.0
4256,20250315,80,3,4.23,False,29.02
4257,20240908,434,3,4.76,False,32.59
4258,20251030,566,1,3.68,False,59.32
4259,20240205,197,3,4.31,False,24.21
4260,20240105,109,1,3.58,False,53.63
4261,20250125,334,4,3.52,False,72.14
4262,20240711,26,2,4.62,False,33.26
4263,20240724,589,1,3.5,False,70.21
4264,20241126,698,5,3.39,False,84.2
4265,20241112,725,1,3.38,False,65.37
4266,20250308,748,3,4.16,False,43.32
4267,20251117,455,1,3.21,False,82.08
4268,20250228,152,5,3.24,False,86.07
4269,20241217,538,3,3.93,False,55.65
4270,20240126,494,5,3.74,False,63.19
4271,20240501,426,3,4.64,False,40.09
4272,20251215,668,2,3.77,False,32.32
4273,20241203,709,2,4.4,False,40.2
4274,20240219,563,3,3.99,False,26.98
4275,20241209,23,2,4.52,False,34.63
4276,20250325,469,1,2.8,False,100.0
4277,20241212,495,1,3.36,False,74.41
4278,20241013,349,1,3.02,False,69.69
4279,20250606,401,4,4.6,False,39.79
4280,20250728,621,2,4.27,False,49.34
4281,20251008,2,4,4.15,True,76.24
4282,20240829,362,1,4.18,False,46.69
4283,20240326,595,1,3.86,False,68.81
4284,20250513,136,2,5.0,False,26.26
4285,20240705,80,3,4.77,False,27.1
4286,20240407,648,4,3.88,False,61.54
4287,20240501,98,1,2.67,False,88.57
4288,20250803,109,1,3.68,False,62.89
4289,20250113,164,1,2.58,False,97.0
4290,20251127,190,2,3.55,False,69.95
4291,20250620,272,2,4.39,False,42.38
4292,20240121,82,1,4.09,False,52.94
4293,20240405,350,1,3.51,False,54.37
4294,20241210,296,1,3.85,False,69.57
4295,20240826,546,1,3.47,False,52.5
4296,20240820,440,1,3.04,False,100.0
4297,20240729,273,4,3.25,False,68.62
4298,20241010,335,2,4.11,False,25.87
4299,20240730,717,4,3.82,False,53.23
4300,20240326,725,1,3.18,False,74.54
4301,20250225,47,1,3.7,False,52.06
4302,20250813,577,1,3.59,False,52.97
4303,20240305,114,2,4.21,False,25.34
4304,20240303,361,2,4.46,False,36.77
4305,20240228,430,1,4.08,False,55.47
4306,20250524,322,4,4.09,False,43.95
4307,20251217,446,4,3.07,True,64.62
4308,20241107,635,2,3.36,False,70.66
4309,20251216,85,3,4.42,True,41.9
4310,20250108,592,2,4.53,False,20.17
4311,20250808,73,2,5.0,False,13.66
4312,20240505,615,4,3.85,False,33.95
4313,20240829,520,3,3.57,False,58.28
4314,20241116,140,2,4.65,False,34.7
4315,20250406,300,2,4.26,False,36.24
4316,20250831,578,3,4.33,False,37.95
4317,20240626,175,4,3.54,False,41.58
4318,20250108,295,4,2.98,False,63.4
4319,20240731,522,1,2.48,False,100.0
4320,20240217,562,1,3.41,False,71.88
4321,20250724,192,2,4.85,False,12.73
4322,20250120,207,1,3.15,False,74.71
4323,20240611,38,3,4.17,False,59.16
4324,20250228,30,1,3.23,True,78.37
4325,20251002,321,1,3.49,False,77.57
4326,20240314,294,4,3.8,False,62.34
4327,20251221,607,5,3.2,False,77.71
4328,20241221,129,4,3.24,False,61.94
4329,20251213,43,1,2.58,False,74.38
4330,20250806,165,1,3.88,False,67.64
4331,20250608,68,1,3.16,False,68.56
4332,20240228,595,1,3.67,False,74.75
4333,20250418,725,1,3.14,False,58.64
4334,20250420,264,1,3.98,False,60.85
4335,20241121,509,1,3.0,False,100.0
4336,20240506,283,3,3.65,False,50.72
4337,20250205,103,2,4.94,True,48.46
4338,20240505,212,4,3.89,False,49.2
4339,20250605,354,2,4.28,False,50.34
4340,20250901,483,4,4.26,False,59.69
4341,20241023,388,3,4.07,False,50.79
4342,20240313,39,4,3.91,False,43.29
4343,20240511,122,3,4.26,False,32.67
4344,20240629,135,3,4.16,False,37.09
4345,20240812,438,3,4.13,False,20.48
4346,20250803,741,1,3.97,False,69.09
4347,20251211,176,4,2.98,False,56.83
4348,20240930,374,1,3.78,False,56.4
4349,20250804,227,1,3.65,False,57.61
4350,20250314,743,2,3.7,False,75.28
4351,20250314,63,4,3.98,False,49.91
4352,20241101,575,1,3.74,False,57.19
4353,20251015,433,5,3.64,False,80.95
4354,20251026,341,1,4.09,False,50.69
4355,20240403,671,1,2.53,False,91.47
4356,20250405,431,3,3.86,False,49.26
4357,20250812,126,3,4.83,False,41.46
4358,20240508,683,1,3.6,False,86.3
4359,20251231,73,2,4.05,False,41.54
4360,20240321,111,2,3.91,False,39.05
4361,20241222,209,4,4.94,False,30.69
4362,20251130,192,2,4.43,False,21.45
4363,20240813,361,2,4.52,False,26.0
4364,20250916,563,3,4.06,False,39.14
4365,20250522,709,2,3.79,False,47.59
4366,20251104,47,1,3.43,False,62.33
4367,20251023,293,3,4.83,False,9.15
4368,20250624,441,2,3.32,False,74.67
4369,20241112,575,1,2.96,False,61.5
4370,20240811,507,5,3.05,False,74.75
4371,20250328,585,2,3.82,False,53.21
4372,20250304,363,3,3.63,False,36.41
4373,20250403,659,1,3.29,False,60.48
4374,20251230,324,5,2.71,False,72.98
4375,20250313,149,1,3.61,False,61.38
4376,20250522,376,1,2.6,False,69.79
4377,20250514,149,1,3.56,False,55.27
4378,20240119,710,5,3.58,False,50.95
4379,20250728,187,4,3.66,False,73.92
4380,20240825,339,3,4.05,False,31.72
4381,20240402,690,2,4.43,False,36.1
4382,20250506,31,5,4.02,False,41.99
4383,20250715,478,3,3.21,False,39.37
4384,20240807,550,2,3.66,False,45.09
4385,20251114,739,3,4.06,True,71.52
4386,20250214,7,4,2.65,False,100.0
4387,20240214,434,3,3.59,False,53.48
4388,20251014,689,3,2.73,False,84.26
4389,20250217,468,3,4.51,False,32.05
4390,20240608,500,4,3.92,False,39.12
4391,20240521,470,2,3.57,False,44.25
4392,20240711,458,1,4.01,False,55.48
4393,20250303,518,4,4.34,False,34.42
4394,20250502,317,1,3.77,False,49.42
4395,20250418,599,2,4.02,True,48.1
4396,20250526,598,4,3.82,False,62.72
4397,20250111,14,3,3.96,False,50.99
4398,20250226,232,2,4.05,False,43.38
4399,20251124,396,4,2.51,False,100.0
4400,20240527,42,2,4.75,False,26.75
4401,20250522,296,1,3.75,False,61.62
4402,20240513,67,1,3.63,False,59.69
4403,20250914,291,5,2.24,False,100.0
4404,20250923,160,2,5.0,False,10.97
4405,20240412,711,1,3.57,False,56.41
4406,20250928,119,2,4.36,False,35.3
4407,20241006,480,1,2.84,True,86.32
4408,20240617,198,1,3.52,False,51.92
4409,20240419,122,3,3.9,False,39.76
4410,20250109,715,1,3.73,False,66.82
4411,20250324,225,2,3.99,False,44.07
4412,20241218,43,1,4.08,False,65.68
4413,20240402,620,3,4.39,False,46.12
4414,20240127,613,5,2.51,False,90.66
4415,20240813,584,4,4.03,False,35.76
4416,20250524,182,2,4.44,False,37.12
4417,20250616,31,5,3.18,False,43.47
4418,20240923,124,3,3.67,True,68.29
4419,20250803,515,1,3.31,True,100.0
4420,20240723,472,1,3.31,False,58.39
