target_id,date_id,region_id,department_id,kpi_name,target_value,target_unit,target_period
1316,20250501,3,2.0,Operating Margin,42.0,Percent,Monthly
1317,20250501,3,3.0,Revenue,1014993.12,EUR,Monthly
1318,20250501,3,3.0,Operating Margin,40.83,Percent,Monthly
1319,20250501,3,4.0,Revenue,885672.31,EUR,Monthly
1320,20250501,3,4.0,Operating Margin,31.18,Percent,Monthly
1321,20250501,3,5.0,Revenue,605797.06,EUR,Monthly
1322,20250501,3,5.0,Operating Margin,30.91,Percent,Monthly
1323,20250501,3,6.0,Revenue,237726.67,EUR,Monthly
1324,20250501,3,6.0,Operating Margin,37.38,Percent,Monthly
1325,20250501,3,7.0,Revenue,474502.84,EUR,Monthly
1326,20250501,3,7.0,Operating Margin,33.22,Percent,Monthly
1327,20250501,3,8.0,Revenue,337754.97,EUR,Monthly
1328,20250501,3,8.0,Operating Margin,32.63,Percent,Monthly
1329,20250501,4,1.0,Revenue,90711.53,EUR,Monthly
1330,20250501,4,1.0,Operating Margin,42.0,Percent,Monthly
1331,20250501,4,2.0,Revenue,110548.74,EUR,Monthly
1332,20250501,4,2.0,Operating Margin,42.0,Percent,Monthly
1333,20250501,4,3.0,Revenue,558377.69,EUR,Monthly
1334,20250501,4,3.0,Operating Margin,41.78,Percent,Monthly
1335,20250501,4,4.0,Revenue,481329.65,EUR,Monthly
1336,20250501,4,4.0,Operating Margin,32.8,Percent,Monthly
1337,20250501,4,5.0,Revenue,348934.86,EUR,Monthly
1338,20250501,4,5.0,Operating Margin,30.93,Percent,Monthly
1339,20250501,4,6.0,Revenue,140432.8,EUR,Monthly
1340,20250501,4,6.0,Operating Margin,40.36,Percent,Monthly
1341,20250501,4,7.0,Revenue,264237.01,EUR,Monthly
1342,20250501,4,7.0,Operating Margin,35.06,Percent,Monthly
1343,20250501,4,8.0,Revenue,200268.45,EUR,Monthly
1344,20250501,4,8.0,Operating Margin,33.31,Percent,Monthly
1345,20250501,5,1.0,Revenue,40486.69,EUR,Monthly
1346,20250501,5,1.0,Operating Margin,33.26,Percent,Monthly
1347,20250501,5,2.0,Revenue,46258.05,EUR,Monthly
1348,20250501,5,2.0,Operating Margin,20.42,Percent,Monthly
1349,20250501,5,3.0,Revenue,252635.32,EUR,Monthly
1350,20250501,5,3.0,Operating Margin,35.56,Percent,Monthly
1351,20250501,5,4.0,Revenue,216155.88,EUR,Monthly
1352,20250501,5,4.0,Operating Margin,8.62,Percent,Monthly
1353,20250501,5,5.0,Revenue,144952.63,EUR,Monthly
1354,20250501,5,5.0,Operating Margin,9.63,Percent,Monthly
1355,20250501,5,6.0,Revenue,55227.68,EUR,Monthly
1356,20250501,5,6.0,Operating Margin,22.12,Percent,Monthly
1357,20250501,5,7.0,Revenue,115765.83,EUR,Monthly
1358,20250501,5,7.0,Operating Margin,15.31,Percent,Monthly
1359,20250501,5,8.0,Revenue,83294.44,EUR,Monthly
1360,20250501,5,8.0,Operating Margin,12.03,Percent,Monthly
1361,20250601,1,1.0,Revenue,280101.22,EUR,Monthly
1362,20250601,1,1.0,Operating Margin,41.38,Percent,Monthly
1363,20250601,1,2.0,Revenue,352617.15,EUR,Monthly
1364,20250601,1,2.0,Operating Margin,38.16,Percent,Monthly
1365,20250601,1,3.0,Revenue,1799668.29,EUR,Monthly
1366,20250601,1,3.0,Operating Margin,36.68,Percent,Monthly
1367,20250601,1,4.0,Revenue,1649298.1,EUR,Monthly
1368,20250601,1,4.0,Operating Margin,27.26,Percent,Monthly
1369,20250601,1,5.0,Revenue,1141123.9,EUR,Monthly
1370,20250601,1,5.0,Operating Margin,22.87,Percent,Monthly
1371,20250601,1,6.0,Revenue,420161.6,EUR,Monthly
1372,20250601,1,6.0,Operating Margin,36.05,Percent,Monthly
1373,20250601,1,7.0,Revenue,895730.68,EUR,Monthly
1374,20250601,1,7.0,Operating Margin,30.84,Percent,Monthly
1375,20250601,1,8.0,Revenue,624353.4,EUR,Monthly
1376,20250601,1,8.0,Operating Margin,25.83,Percent,Monthly
1377,20250601,2,1.0,Revenue,184575.85,EUR,Monthly
1378,20250601,2,1.0,Operating Margin,42.0,Percent,Monthly
1379,20250601,2,2.0,Revenue,258256.8,EUR,Monthly
1380,20250601,2,2.0,Operating Margin,42.0,Percent,Monthly
1381,20250601,2,3.0,Revenue,1256168.31,EUR,Monthly
1382,20250601,2,3.0,Operating Margin,40.29,Percent,Monthly
1383,20250601,2,4.0,Revenue,1110621.68,EUR,Monthly
1384,20250601,2,4.0,Operating Margin,34.59,Percent,Monthly
1385,20250601,2,5.0,Revenue,788348.76,EUR,Monthly
1386,20250601,2,5.0,Operating Margin,40.19,Percent,Monthly
1387,20250601,2,6.0,Revenue,288266.43,EUR,Monthly
1388,20250601,2,6.0,Operating Margin,42.0,Percent,Monthly
1389,20250601,2,7.0,Revenue,590650.83,EUR,Monthly
1390,20250601,2,7.0,Operating Margin,39.7,Percent,Monthly
1391,20250601,2,8.0,Revenue,427095.04,EUR,Monthly
1392,20250601,2,8.0,Operating Margin,34.74,Percent,Monthly
1393,20250601,3,1.0,Revenue,163539.71,EUR,Monthly
1394,20250601,3,1.0,Operating Margin,42.0,Percent,Monthly
1395,20250601,3,2.0,Revenue,194868.66,EUR,Monthly
1396,20250601,3,2.0,Operating Margin,42.0,Percent,Monthly
1397,20250601,3,3.0,Revenue,1022003.09,EUR,Monthly
1398,20250601,3,3.0,Operating Margin,40.59,Percent,Monthly
1399,20250601,3,4.0,Revenue,854698.84,EUR,Monthly
1400,20250601,3,4.0,Operating Margin,32.44,Percent,Monthly
1401,20250601,3,5.0,Revenue,656487.15,EUR,Monthly
1402,20250601,3,5.0,Operating Margin,31.78,Percent,Monthly
1403,20250601,3,6.0,Revenue,234910.04,EUR,Monthly
1404,20250601,3,6.0,Operating Margin,38.34,Percent,Monthly
1405,20250601,3,7.0,Revenue,467861.17,EUR,Monthly
1406,20250601,3,7.0,Operating Margin,33.16,Percent,Monthly
1407,20250601,3,8.0,Revenue,357653.28,EUR,Monthly
1408,20250601,3,8.0,Operating Margin,31.99,Percent,Monthly
1409,20250601,4,1.0,Revenue,88254.71,EUR,Monthly
1410,20250601,4,1.0,Operating Margin,42.0,Percent,Monthly
1411,20250601,4,2.0,Revenue,119840.85,EUR,Monthly
1412,20250601,4,2.0,Operating Margin,42.0,Percent,Monthly
1413,20250601,4,3.0,Revenue,586424.02,EUR,Monthly
1414,20250601,4,3.0,Operating Margin,41.73,Percent,Monthly
1415,20250601,4,4.0,Revenue,492935.26,EUR,Monthly
1416,20250601,4,4.0,Operating Margin,32.35,Percent,Monthly
1417,20250601,4,5.0,Revenue,358629.8,EUR,Monthly
1418,20250601,4,5.0,Operating Margin,29.81,Percent,Monthly
1419,20250601,4,6.0,Revenue,137610.16,EUR,Monthly
1420,20250601,4,6.0,Operating Margin,39.53,Percent,Monthly
1421,20250601,4,7.0,Revenue,283784.74,EUR,Monthly
1422,20250601,4,7.0,Operating Margin,36.22,Percent,Monthly
1423,20250601,4,8.0,Revenue,210284.56,EUR,Monthly
1424,20250601,4,8.0,Operating Margin,31.97,Percent,Monthly
1425,20250601,5,1.0,Revenue,38699.66,EUR,Monthly
1426,20250601,5,1.0,Operating Margin,38.71,Percent,Monthly
1427,20250601,5,2.0,Revenue,51504.53,EUR,Monthly
1428,20250601,5,2.0,Operating Margin,33.8,Percent,Monthly
1429,20250601,5,3.0,Revenue,250100.52,EUR,Monthly
1430,20250601,5,3.0,Operating Margin,36.66,Percent,Monthly
1431,20250601,5,4.0,Revenue,219715.47,EUR,Monthly
1432,20250601,5,4.0,Operating Margin,18.42,Percent,Monthly
1433,20250601,5,5.0,Revenue,160270.6,EUR,Monthly
1434,20250601,5,5.0,Operating Margin,16.05,Percent,Monthly
1435,20250601,5,6.0,Revenue,61220.63,EUR,Monthly
1436,20250601,5,6.0,Operating Margin,31.55,Percent,Monthly
1437,20250601,5,7.0,Revenue,117843.38,EUR,Monthly
1438,20250601,5,7.0,Operating Margin,25.57,Percent,Monthly
1439,20250601,5,8.0,Revenue,88422.95,EUR,Monthly
1440,20250601,5,8.0,Operating Margin,21.69,Percent,Monthly
1441,20250701,1,1.0,Revenue,277681.64,EUR,Monthly
1442,20250701,1,1.0,Operating Margin,41.21,Percent,Monthly
1443,20250701,1,2.0,Revenue,338659.6,EUR,Monthly
1444,20250701,1,2.0,Operating Margin,32.28,Percent,Monthly
1445,20250701,1,3.0,Revenue,1956652.64,EUR,Monthly
1446,20250701,1,3.0,Operating Margin,37.31,Percent,Monthly
1447,20250701,1,4.0,Revenue,1511168.37,EUR,Monthly
1448,20250701,1,4.0,Operating Margin,25.15,Percent,Monthly
1449,20250701,1,5.0,Revenue,1142015.14,EUR,Monthly
1450,20250701,1,5.0,Operating Margin,18.3,Percent,Monthly
1451,20250701,1,6.0,Revenue,425511.57,EUR,Monthly
1452,20250701,1,6.0,Operating Margin,30.58,Percent,Monthly
1453,20250701,1,7.0,Revenue,837892.61,EUR,Monthly
1454,20250701,1,7.0,Operating Margin,26.66,Percent,Monthly
1455,20250701,1,8.0,Revenue,637321.1,EUR,Monthly
1456,20250701,1,8.0,Operating Margin,22.98,Percent,Monthly
1457,20250701,2,1.0,Revenue,191940.97,EUR,Monthly
1458,20250701,2,1.0,Operating Margin,42.0,Percent,Monthly
1459,20250701,2,2.0,Revenue,248928.9,EUR,Monthly
1460,20250701,2,2.0,Operating Margin,42.0,Percent,Monthly
1461,20250701,2,3.0,Revenue,1299417.97,EUR,Monthly
1462,20250701,2,3.0,Operating Margin,42.0,Percent,Monthly
1463,20250701,2,4.0,Revenue,1101731.17,EUR,Monthly
1464,20250701,2,4.0,Operating Margin,33.93,Percent,Monthly
1465,20250701,2,5.0,Revenue,818499.26,EUR,Monthly
1466,20250701,2,5.0,Operating Margin,35.96,Percent,Monthly
1467,20250701,2,6.0,Revenue,303757.72,EUR,Monthly
1468,20250701,2,6.0,Operating Margin,39.84,Percent,Monthly
1469,20250701,2,7.0,Revenue,576485.91,EUR,Monthly
1470,20250701,2,7.0,Operating Margin,36.58,Percent,Monthly
1471,20250701,2,8.0,Revenue,427598.13,EUR,Monthly
1472,20250701,2,8.0,Operating Margin,35.09,Percent,Monthly
1473,20250701,3,1.0,Revenue,149078.51,EUR,Monthly
1474,20250701,3,1.0,Operating Margin,42.0,Percent,Monthly
1475,20250701,3,2.0,Revenue,193839.04,EUR,Monthly
1476,20250701,3,2.0,Operating Margin,41.23,Percent,Monthly
1477,20250701,3,3.0,Revenue,1013204.07,EUR,Monthly
1478,20250701,3,3.0,Operating Margin,38.93,Percent,Monthly
1479,20250701,3,4.0,Revenue,864294.8,EUR,Monthly
1480,20250701,3,4.0,Operating Margin,32.65,Percent,Monthly
1481,20250701,3,5.0,Revenue,613645.18,EUR,Monthly
1482,20250701,3,5.0,Operating Margin,29.22,Percent,Monthly
1483,20250701,3,6.0,Revenue,232120.82,EUR,Monthly
1484,20250701,3,6.0,Operating Margin,37.47,Percent,Monthly
1485,20250701,3,7.0,Revenue,485146.93,EUR,Monthly
1486,20250701,3,7.0,Operating Margin,36.38,Percent,Monthly
1487,20250701,3,8.0,Revenue,340565.74,EUR,Monthly
1488,20250701,3,8.0,Operating Margin,32.46,Percent,Monthly
1489,20250701,4,1.0,Revenue,89336.67,EUR,Monthly
1490,20250701,4,1.0,Operating Margin,42.0,Percent,Monthly
1491,20250701,4,2.0,Revenue,116877.97,EUR,Monthly
1492,20250701,4,2.0,Operating Margin,39.51,Percent,Monthly
1493,20250701,4,3.0,Revenue,605595.89,EUR,Monthly
1494,20250701,4,3.0,Operating Margin,41.29,Percent,Monthly
1495,20250701,4,4.0,Revenue,515245.42,EUR,Monthly
1496,20250701,4,4.0,Operating Margin,30.16,Percent,Monthly
1497,20250701,4,5.0,Revenue,347438.43,EUR,Monthly
1498,20250701,4,5.0,Operating Margin,23.22,Percent,Monthly
1499,20250701,4,6.0,Revenue,140981.28,EUR,Monthly
1500,20250701,4,6.0,Operating Margin,38.78,Percent,Monthly
1501,20250701,4,7.0,Revenue,266615.27,EUR,Monthly
1502,20250701,4,7.0,Operating Margin,33.55,Percent,Monthly
1503,20250701,4,8.0,Revenue,203862.57,EUR,Monthly
1504,20250701,4,8.0,Operating Margin,28.35,Percent,Monthly
1505,20250701,5,1.0,Revenue,40536.1,EUR,Monthly
1506,20250701,5,1.0,Operating Margin,39.16,Percent,Monthly
1507,20250701,5,2.0,Revenue,47124.78,EUR,Monthly
1508,20250701,5,2.0,Operating Margin,29.77,Percent,Monthly
1509,20250701,5,3.0,Revenue,250197.95,EUR,Monthly
1510,20250701,5,3.0,Operating Margin,34.5,Percent,Monthly
1511,20250701,5,4.0,Revenue,212175.07,EUR,Monthly
1512,20250701,5,4.0,Operating Margin,16.59,Percent,Monthly
1513,20250701,5,5.0,Revenue,149547.82,EUR,Monthly
1514,20250701,5,5.0,Operating Margin,8.3,Percent,Monthly
1515,20250701,5,6.0,Revenue,59231.1,EUR,Monthly
1516,20250701,5,6.0,Operating Margin,27.88,Percent,Monthly
1517,20250701,5,7.0,Revenue,113795.8,EUR,Monthly
1518,20250701,5,7.0,Operating Margin,22.94,Percent,Monthly
1519,20250701,5,8.0,Revenue,88957.35,EUR,Monthly
1520,20250701,5,8.0,Operating Margin,18.5,Percent,Monthly
1521,20250801,1,1.0,Revenue,273414.09,EUR,Monthly
1522,20250801,1,1.0,Operating Margin,39.54,Percent,Monthly
1523,20250801,1,2.0,Revenue,337043.18,EUR,Monthly
1524,20250801,1,2.0,Operating Margin,33.71,Percent,Monthly
1525,20250801,1,3.0,Revenue,1855688.95,EUR,Monthly
1526,20250801,1,3.0,Operating Margin,34.28,Percent,Monthly
1527,20250801,1,4.0,Revenue,1525828.05,EUR,Monthly
1528,20250801,1,4.0,Operating Margin,23.84,Percent,Monthly
1529,20250801,1,5.0,Revenue,1148565.35,EUR,Monthly
1530,20250801,1,5.0,Operating Margin,20.17,Percent,Monthly
1531,20250801,1,6.0,Revenue,418784.12,EUR,Monthly
1532,20250801,1,6.0,Operating Margin,34.94,Percent,Monthly
1533,20250801,1,7.0,Revenue,827345.8,EUR,Monthly
1534,20250801,1,7.0,Operating Margin,28.39,Percent,Monthly
1535,20250801,1,8.0,Revenue,627905.04,EUR,Monthly
1536,20250801,1,8.0,Operating Margin,28.05,Percent,Monthly
1537,20250801,2,1.0,Revenue,192193.91,EUR,Monthly
1538,20250801,2,1.0,Operating Margin,42.0,Percent,Monthly
1539,20250801,2,2.0,Revenue,234499.01,EUR,Monthly
1540,20250801,2,2.0,Operating Margin,42.0,Percent,Monthly
1541,20250801,2,3.0,Revenue,1263875.21,EUR,Monthly
1542,20250801,2,3.0,Operating Margin,40.3,Percent,Monthly
1543,20250801,2,4.0,Revenue,1025045.11,EUR,Monthly
1544,20250801,2,4.0,Operating Margin,33.3,Percent,Monthly
1545,20250801,2,5.0,Revenue,756084.8,EUR,Monthly
1546,20250801,2,5.0,Operating Margin,36.1,Percent,Monthly
1547,20250801,2,6.0,Revenue,300918.99,EUR,Monthly
1548,20250801,2,6.0,Operating Margin,39.21,Percent,Monthly
1549,20250801,2,7.0,Revenue,553625.33,EUR,Monthly
1550,20250801,2,7.0,Operating Margin,38.78,Percent,Monthly
1551,20250801,2,8.0,Revenue,435746.36,EUR,Monthly
1552,20250801,2,8.0,Operating Margin,33.95,Percent,Monthly
1553,20250801,3,1.0,Revenue,162613.53,EUR,Monthly
1554,20250801,3,1.0,Operating Margin,42.0,Percent,Monthly
1555,20250801,3,2.0,Revenue,200112.49,EUR,Monthly
1556,20250801,3,2.0,Operating Margin,39.75,Percent,Monthly
1557,20250801,3,3.0,Revenue,978963.71,EUR,Monthly
1558,20250801,3,3.0,Operating Margin,37.07,Percent,Monthly
1559,20250801,3,4.0,Revenue,888340.97,EUR,Monthly
1560,20250801,3,4.0,Operating Margin,29.85,Percent,Monthly
1561,20250801,3,5.0,Revenue,605441.11,EUR,Monthly
1562,20250801,3,5.0,Operating Margin,25.41,Percent,Monthly
1563,20250801,3,6.0,Revenue,244065.87,EUR,Monthly
1564,20250801,3,6.0,Operating Margin,36.79,Percent,Monthly
1565,20250801,3,7.0,Revenue,451331.77,EUR,Monthly
1566,20250801,3,7.0,Operating Margin,32.42,Percent,Monthly
1567,20250801,3,8.0,Revenue,353277.87,EUR,Monthly
1568,20250801,3,8.0,Operating Margin,30.33,Percent,Monthly
1569,20250801,4,1.0,Revenue,88348.78,EUR,Monthly
1570,20250801,4,1.0,Operating Margin,42.0,Percent,Monthly
1571,20250801,4,2.0,Revenue,112636.05,EUR,Monthly
1572,20250801,4,2.0,Operating Margin,41.54,Percent,Monthly
1573,20250801,4,3.0,Revenue,581604.81,EUR,Monthly
1574,20250801,4,3.0,Operating Margin,40.52,Percent,Monthly
1575,20250801,4,4.0,Revenue,507038.99,EUR,Monthly
1576,20250801,4,4.0,Operating Margin,30.86,Percent,Monthly
1577,20250801,4,5.0,Revenue,371702.71,EUR,Monthly
1578,20250801,4,5.0,Operating Margin,24.65,Percent,Monthly
1579,20250801,4,6.0,Revenue,139074.51,EUR,Monthly
1580,20250801,4,6.0,Operating Margin,38.6,Percent,Monthly
1581,20250801,4,7.0,Revenue,264888.62,EUR,Monthly
1582,20250801,4,7.0,Operating Margin,34.13,Percent,Monthly
1583,20250801,4,8.0,Revenue,208821.08,EUR,Monthly
1584,20250801,4,8.0,Operating Margin,31.53,Percent,Monthly
1585,20250801,5,1.0,Revenue,38283.14,EUR,Monthly
1586,20250801,5,1.0,Operating Margin,33.09,Percent,Monthly
1587,20250801,5,2.0,Revenue,46888.36,EUR,Monthly
1588,20250801,5,2.0,Operating Margin,25.64,Percent,Monthly
1589,20250801,5,3.0,Revenue,251747.0,EUR,Monthly
1590,20250801,5,3.0,Operating Margin,35.45,Percent,Monthly
1591,20250801,5,4.0,Revenue,210580.37,EUR,Monthly
1592,20250801,5,4.0,Operating Margin,9.67,Percent,Monthly
1593,20250801,5,5.0,Revenue,152756.66,EUR,Monthly
1594,20250801,5,5.0,Operating Margin,9.68,Percent,Monthly
1595,20250801,5,6.0,Revenue,57655.32,EUR,Monthly
1596,20250801,5,6.0,Operating Margin,22.27,Percent,Monthly
1597,20250801,5,7.0,Revenue,114990.35,EUR,Monthly
1598,20250801,5,7.0,Operating Margin,12.07,Percent,Monthly
1599,20250801,5,8.0,Revenue,91102.83,EUR,Monthly
1600,20250801,5,8.0,Operating Margin,15.75,Percent,Monthly
1601,20250901,1,1.0,Revenue,308580.91,EUR,Monthly
1602,20250901,1,1.0,Operating Margin,42.0,Percent,Monthly
1603,20250901,1,2.0,Revenue,365256.35,EUR,Monthly
1604,20250901,1,2.0,Operating Margin,38.54,Percent,Monthly
1605,20250901,1,3.0,Revenue,1898806.56,EUR,Monthly
1606,20250901,1,3.0,Operating Margin,35.76,Percent,Monthly
1607,20250901,1,4.0,Revenue,1621149.78,EUR,Monthly
1608,20250901,1,4.0,Operating Margin,27.05,Percent,Monthly
1609,20250901,1,5.0,Revenue,1173481.89,EUR,Monthly
1610,20250901,1,5.0,Operating Margin,25.44,Percent,Monthly
1611,20250901,1,6.0,Revenue,446734.63,EUR,Monthly
1612,20250901,1,6.0,Operating Margin,32.8,Percent,Monthly
1613,20250901,1,7.0,Revenue,869817.26,EUR,Monthly
1614,20250901,1,7.0,Operating Margin,31.34,Percent,Monthly
1615,20250901,1,8.0,Revenue,712017.16,EUR,Monthly
1616,20250901,1,8.0,Operating Margin,27.04,Percent,Monthly
1617,20250901,2,1.0,Revenue,196698.85,EUR,Monthly
1618,20250901,2,1.0,Operating Margin,42.0,Percent,Monthly
1619,20250901,2,2.0,Revenue,250512.95,EUR,Monthly
1620,20250901,2,2.0,Operating Margin,42.0,Percent,Monthly
1621,20250901,2,3.0,Revenue,1308958.8,EUR,Monthly
1622,20250901,2,3.0,Operating Margin,42.0,Percent,Monthly
1623,20250901,2,4.0,Revenue,1057102.94,EUR,Monthly
1624,20250901,2,4.0,Operating Margin,35.53,Percent,Monthly
1625,20250901,2,5.0,Revenue,804533.47,EUR,Monthly
1626,20250901,2,5.0,Operating Margin,41.88,Percent,Monthly
1627,20250901,2,6.0,Revenue,300221.63,EUR,Monthly
1628,20250901,2,6.0,Operating Margin,40.4,Percent,Monthly
1629,20250901,2,7.0,Revenue,605055.03,EUR,Monthly
1630,20250901,2,7.0,Operating Margin,40.22,Percent,Monthly
1631,20250901,2,8.0,Revenue,447790.53,EUR,Monthly
1632,20250901,2,8.0,Operating Margin,33.81,Percent,Monthly
1633,20250901,3,1.0,Revenue,162131.45,EUR,Monthly
1634,20250901,3,1.0,Operating Margin,42.0,Percent,Monthly
1635,20250901,3,2.0,Revenue,205010.99,EUR,Monthly
1636,20250901,3,2.0,Operating Margin,42.0,Percent,Monthly
1637,20250901,3,3.0,Revenue,1052459.16,EUR,Monthly
1638,20250901,3,3.0,Operating Margin,37.49,Percent,Monthly
1639,20250901,3,4.0,Revenue,943457.41,EUR,Monthly
1640,20250901,3,4.0,Operating Margin,34.81,Percent,Monthly
1641,20250901,3,5.0,Revenue,648827.7,EUR,Monthly
1642,20250901,3,5.0,Operating Margin,32.5,Percent,Monthly
1643,20250901,3,6.0,Revenue,253435.25,EUR,Monthly
1644,20250901,3,6.0,Operating Margin,38.27,Percent,Monthly
1645,20250901,3,7.0,Revenue,471087.4,EUR,Monthly
1646,20250901,3,7.0,Operating Margin,35.56,Percent,Monthly
1647,20250901,3,8.0,Revenue,368077.07,EUR,Monthly
1648,20250901,3,8.0,Operating Margin,33.15,Percent,Monthly
1649,20250901,4,1.0,Revenue,98146.61,EUR,Monthly
1650,20250901,4,1.0,Operating Margin,42.0,Percent,Monthly
1651,20250901,4,2.0,Revenue,119492.89,EUR,Monthly
1652,20250901,4,2.0,Operating Margin,42.0,Percent,Monthly
1653,20250901,4,3.0,Revenue,602482.01,EUR,Monthly
1654,20250901,4,3.0,Operating Margin,41.28,Percent,Monthly
1655,20250901,4,4.0,Revenue,518097.58,EUR,Monthly
1656,20250901,4,4.0,Operating Margin,30.47,Percent,Monthly
1657,20250901,4,5.0,Revenue,375212.07,EUR,Monthly
1658,20250901,4,5.0,Operating Margin,25.68,Percent,Monthly
1659,20250901,4,6.0,Revenue,137437.24,EUR,Monthly
1660,20250901,4,6.0,Operating Margin,38.24,Percent,Monthly
1661,20250901,4,7.0,Revenue,297459.75,EUR,Monthly
1662,20250901,4,7.0,Operating Margin,34.81,Percent,Monthly
1663,20250901,4,8.0,Revenue,209115.47,EUR,Monthly
1664,20250901,4,8.0,Operating Margin,30.23,Percent,Monthly
1665,20250901,5,1.0,Revenue,40533.13,EUR,Monthly
1666,20250901,5,1.0,Operating Margin,37.94,Percent,Monthly
1667,20250901,5,2.0,Revenue,49363.29,EUR,Monthly
1668,20250901,5,2.0,Operating Margin,32.41,Percent,Monthly
1669,20250901,5,3.0,Revenue,263126.5,EUR,Monthly
1670,20250901,5,3.0,Operating Margin,37.04,Percent,Monthly
1671,20250901,5,4.0,Revenue,216739.6,EUR,Monthly
1672,20250901,5,4.0,Operating Margin,19.87,Percent,Monthly
1673,20250901,5,5.0,Revenue,167256.72,EUR,Monthly
1674,20250901,5,5.0,Operating Margin,12.57,Percent,Monthly
1675,20250901,5,6.0,Revenue,63407.1,EUR,Monthly
1676,20250901,5,6.0,Operating Margin,31.19,Percent,Monthly
1677,20250901,5,7.0,Revenue,127527.74,EUR,Monthly
1678,20250901,5,7.0,Operating Margin,23.73,Percent,Monthly
1679,20250901,5,8.0,Revenue,90834.22,EUR,Monthly
1680,20250901,5,8.0,Operating Margin,22.57,Percent,Monthly
1681,20251001,1,1.0,Revenue,306990.61,EUR,Monthly
1682,20251001,1,1.0,Operating Margin,41.73,Percent,Monthly
1683,20251001,1,2.0,Revenue,385888.59,EUR,Monthly
1684,20251001,1,2.0,Operating Margin,32.97,Percent,Monthly
1685,20251001,1,3.0,Revenue,1989000.28,EUR,Monthly
1686,20251001,1,3.0,Operating Margin,33.8,Percent,Monthly
1687,20251001,1,4.0,Revenue,1635411.22,EUR,Monthly
1688,20251001,1,4.0,Operating Margin,25.83,Percent,Monthly
1689,20251001,1,5.0,Revenue,1216909.97,EUR,Monthly
1690,20251001,1,5.0,Operating Margin,18.12,Percent,Monthly
1691,20251001,1,6.0,Revenue,471917.2,EUR,Monthly
1692,20251001,1,6.0,Operating Margin,30.59,Percent,Monthly
1693,20251001,1,7.0,Revenue,937615.4,EUR,Monthly
1694,20251001,1,7.0,Operating Margin,27.62,Percent,Monthly
1695,20251001,1,8.0,Revenue,704643.09,EUR,Monthly
1696,20251001,1,8.0,Operating Margin,24.43,Percent,Monthly
1697,20251001,2,1.0,Revenue,211595.71,EUR,Monthly
1698,20251001,2,1.0,Operating Margin,42.0,Percent,Monthly
1699,20251001,2,2.0,Revenue,255072.54,EUR,Monthly
1700,20251001,2,2.0,Operating Margin,42.0,Percent,Monthly
1701,20251001,2,3.0,Revenue,1360613.42,EUR,Monthly
1702,20251001,2,3.0,Operating Margin,42.0,Percent,Monthly
1703,20251001,2,4.0,Revenue,1120151.23,EUR,Monthly
1704,20251001,2,4.0,Operating Margin,35.26,Percent,Monthly
1705,20251001,2,5.0,Revenue,854147.21,EUR,Monthly
1706,20251001,2,5.0,Operating Margin,39.6,Percent,Monthly
1707,20251001,2,6.0,Revenue,306151.98,EUR,Monthly
1708,20251001,2,6.0,Operating Margin,41.74,Percent,Monthly
1709,20251001,2,7.0,Revenue,620248.72,EUR,Monthly
1710,20251001,2,7.0,Operating Margin,38.18,Percent,Monthly
1711,20251001,2,8.0,Revenue,448613.04,EUR,Monthly
1712,20251001,2,8.0,Operating Margin,33.66,Percent,Monthly
1713,20251001,3,1.0,Revenue,172024.82,EUR,Monthly
1714,20251001,3,1.0,Operating Margin,42.0,Percent,Monthly
1715,20251001,3,2.0,Revenue,217791.08,EUR,Monthly
1716,20251001,3,2.0,Operating Margin,42.0,Percent,Monthly
1717,20251001,3,3.0,Revenue,1076499.3,EUR,Monthly
1718,20251001,3,3.0,Operating Margin,38.16,Percent,Monthly
1719,20251001,3,4.0,Revenue,986486.75,EUR,Monthly
1720,20251001,3,4.0,Operating Margin,35.57,Percent,Monthly
1721,20251001,3,5.0,Revenue,682396.27,EUR,Monthly
1722,20251001,3,5.0,Operating Margin,34.61,Percent,Monthly
1723,20251001,3,6.0,Revenue,257180.12,EUR,Monthly
1724,20251001,3,6.0,Operating Margin,39.8,Percent,Monthly
1725,20251001,3,7.0,Revenue,504898.79,EUR,Monthly
1726,20251001,3,7.0,Operating Margin,36.62,Percent,Monthly
1727,20251001,3,8.0,Revenue,389739.57,EUR,Monthly
1728,20251001,3,8.0,Operating Margin,34.27,Percent,Monthly
1729,20251001,4,1.0,Revenue,93254.11,EUR,Monthly
1730,20251001,4,1.0,Operating Margin,42.0,Percent,Monthly
1731,20251001,4,2.0,Revenue,126024.48,EUR,Monthly
1732,20251001,4,2.0,Operating Margin,39.87,Percent,Monthly
1733,20251001,4,3.0,Revenue,649682.7,EUR,Monthly
1734,20251001,4,3.0,Operating Margin,40.96,Percent,Monthly
1735,20251001,4,4.0,Revenue,550118.21,EUR,Monthly
1736,20251001,4,4.0,Operating Margin,28.49,Percent,Monthly
1737,20251001,4,5.0,Revenue,402312.57,EUR,Monthly
1738,20251001,4,5.0,Operating Margin,21.83,Percent,Monthly
1739,20251001,4,6.0,Revenue,145556.63,EUR,Monthly
1740,20251001,4,6.0,Operating Margin,35.57,Percent,Monthly
1741,20251001,4,7.0,Revenue,307910.12,EUR,Monthly
1742,20251001,4,7.0,Operating Margin,33.44,Percent,Monthly
1743,20251001,4,8.0,Revenue,225243.49,EUR,Monthly
