maintenance_id,date_id,asset_id,region_id,maintenance_type,downtime_hours,maintenance_cost,failure_detected,technician_team
2320,20250304,110,2,Inspection,1.84,922.49,False,Island Logistics Team
2321,20240228,150,4,Corrective,20.69,11308.91,True,Central Response Team
2322,20240204,19,2,Inspection,2.84,990.73,False,Island Logistics Team
2323,20251122,174,5,Preventive,2.45,3378.54,False,Island Logistics Team
2324,20241006,143,2,Corrective,14.59,3276.06,True,Delta Upgrade Crew
2325,20240215,125,1,Corrective,50.04,18357.22,True,Island Logistics Team
2326,20240918,212,2,Inspection,1.04,913.38,False,Delta Upgrade Crew
2327,20251112,45,4,Corrective,37.22,6985.53,True,Alpha Field Team
2328,20250429,79,1,Corrective,30.17,9507.96,True,Delta Upgrade Crew
2329,20250107,100,3,Corrective,25.15,10604.3,False,Alpha Field Team
2330,20240827,96,5,Preventive,3.71,2090.6,False,Central Response Team
2331,20240920,123,3,Inspection,2.61,1684.95,False,Alpha Field Team
2332,20251017,200,4,Corrective,8.58,3048.48,False,Bravo Reliability Team
2333,20241216,148,3,Corrective,22.04,8997.82,False,Central Response Team
2334,20240615,27,1,Inspection,0.86,1399.88,False,Delta Upgrade Crew
2335,20240302,172,2,Inspection,0.69,860.15,False,Island Logistics Team
2336,20240405,32,1,Corrective,9.13,11232.54,False,Island Logistics Team
2337,20251204,58,1,Corrective,28.47,8819.36,True,Central Response Team
2338,20250620,94,3,Inspection,1.83,1494.95,False,Central Response Team
2339,20250220,22,3,Preventive,2.77,3115.62,False,Bravo Reliability Team
2340,20250611,70,4,Upgrade,17.12,11348.61,False,Island Logistics Team
2341,20241202,97,2,Corrective,19.76,6143.86,False,Island Logistics Team
2342,20240221,120,4,Corrective,38.18,13754.66,True,Central Response Team
2343,20240327,52,2,Inspection,2.08,1515.51,False,Delta Upgrade Crew
2344,20240427,24,2,Preventive,5.02,2026.23,False,Bravo Reliability Team
2345,20240502,82,2,Preventive,4.49,3759.24,False,Central Response Team
2346,20251211,133,1,Preventive,9.38,3094.5,False,Delta Upgrade Crew
2347,20240518,125,1,Preventive,5.38,2267.13,False,Delta Upgrade Crew
2348,20250816,25,2,Preventive,2.92,1041.31,False,Central Response Team
2349,20250102,39,1,Preventive,7.96,4363.15,False,Delta Upgrade Crew
2350,20250205,27,1,Upgrade,20.77,18821.3,False,Central Response Team
2351,20251014,163,4,Upgrade,12.87,14940.74,False,Bravo Reliability Team
2352,20250922,4,1,Corrective,17.29,5928.24,True,Island Logistics Team
2353,20241110,96,5,Inspection,1.28,815.1,False,Bravo Reliability Team
2354,20240523,12,2,Upgrade,8.66,13855.89,False,Island Logistics Team
2355,20251031,204,2,Preventive,4.72,3221.73,False,Alpha Field Team
2356,20251031,138,3,Preventive,3.37,1599.45,False,Alpha Field Team
2357,20251011,84,2,Inspection,1.36,1553.04,False,Island Logistics Team
2358,20240622,64,1,Inspection,3.61,1869.52,False,Bravo Reliability Team
2359,20251127,59,5,Upgrade,8.17,28276.74,False,Bravo Reliability Team
2360,20240418,134,3,Upgrade,13.3,18004.95,False,Island Logistics Team
2361,20240619,241,2,Inspection,1.57,1470.14,False,Delta Upgrade Crew
2362,20250527,150,4,Upgrade,16.11,8499.3,False,Bravo Reliability Team
2363,20251028,112,2,Inspection,1.19,521.99,False,Bravo Reliability Team
2364,20250527,184,5,Inspection,2.89,1009.63,False,Delta Upgrade Crew
2365,20250919,231,1,Corrective,39.97,13203.64,True,Bravo Reliability Team
2366,20240106,38,3,Preventive,3.23,3188.66,False,Delta Upgrade Crew
2367,20240204,67,2,Preventive,4.02,894.3,False,Delta Upgrade Crew
2368,20241215,199,1,Inspection,2.25,647.19,False,Central Response Team
2369,20250314,97,2,Preventive,2.18,2725.81,False,Alpha Field Team
2370,20240207,161,4,Upgrade,14.89,8638.76,False,Island Logistics Team
2371,20250923,161,4,Preventive,7.74,2949.06,False,Alpha Field Team
2372,20251122,219,3,Inspection,2.39,748.2,False,Island Logistics Team
2373,20250417,246,1,Preventive,5.88,1499.06,False,Delta Upgrade Crew
2374,20240913,200,4,Upgrade,13.23,4320.35,False,Island Logistics Team
2375,20241128,3,2,Preventive,4.9,920.03,False,Bravo Reliability Team
2376,20240912,59,5,Corrective,26.01,10214.46,True,Bravo Reliability Team
2377,20240815,230,5,Corrective,27.8,5723.9,False,Delta Upgrade Crew
2378,20250311,71,1,Corrective,13.11,8725.82,True,Bravo Reliability Team
2379,20240223,92,2,Preventive,1.83,3149.4,False,Central Response Team
2380,20240303,75,1,Preventive,6.53,3853.18,False,Bravo Reliability Team
2381,20240914,60,3,Inspection,2.58,414.03,False,Central Response Team
2382,20250710,211,3,Preventive,5.7,2212.53,False,Bravo Reliability Team
2383,20250519,32,1,Corrective,18.43,9851.31,True,Central Response Team
2384,20251002,127,3,Preventive,4.74,4270.59,False,Delta Upgrade Crew
2385,20250601,240,3,Corrective,13.89,16367.78,True,Bravo Reliability Team
2386,20240704,161,4,Inspection,0.91,1473.43,False,Alpha Field Team
2387,20240211,246,1,Upgrade,13.69,26198.93,False,Island Logistics Team
2388,20250829,117,5,Inspection,3.29,762.04,False,Bravo Reliability Team
2389,20250513,83,2,Upgrade,4.6,12556.35,False,Island Logistics Team
2390,20241210,124,4,Inspection,1.7,1232.47,False,Central Response Team
2391,20241114,114,2,Corrective,27.88,13467.67,False,Alpha Field Team
2392,20240607,119,1,Inspection,2.31,2412.52,False,Delta Upgrade Crew
2393,20251102,129,3,Corrective,36.18,8015.86,True,Island Logistics Team
2394,20251113,220,1,Corrective,29.33,15654.94,False,Bravo Reliability Team
2395,20240405,117,5,Corrective,20.72,13866.11,False,Central Response Team
2396,20250726,119,1,Preventive,2.03,4507.2,False,Alpha Field Team
2397,20251027,130,5,Preventive,4.94,3089.27,False,Alpha Field Team
2398,20240311,54,1,Preventive,2.6,2436.45,False,Island Logistics Team
2399,20250912,166,1,Corrective,32.41,5354.02,False,Island Logistics Team
2400,20240703,245,1,Preventive,3.67,5607.32,False,Alpha Field Team
2401,20250423,202,3,Inspection,2.73,1202.61,False,Delta Upgrade Crew
2402,20241124,103,3,Inspection,2.27,627.24,False,Island Logistics Team
2403,20250817,167,3,Preventive,4.44,3419.54,False,Central Response Team
2404,20241028,119,1,Preventive,4.11,4478.13,False,Bravo Reliability Team
2405,20241113,110,2,Inspection,0.6,389.73,False,Bravo Reliability Team
2406,20241024,171,1,Preventive,8.8,3984.76,False,Bravo Reliability Team
2407,20240111,194,1,Upgrade,12.75,21383.04,False,Delta Upgrade Crew
2408,20250614,59,5,Preventive,6.58,2254.41,False,Alpha Field Team
2409,20250313,28,3,Corrective,24.92,11445.97,True,Island Logistics Team
2410,20240523,230,5,Corrective,37.46,12316.36,True,Island Logistics Team
2411,20241202,61,1,Upgrade,15.98,9452.51,False,Central Response Team
2412,20240822,160,1,Inspection,1.31,1903.5,False,Island Logistics Team
2413,20250319,237,1,Preventive,7.7,2310.1,False,Delta Upgrade Crew
2414,20250224,192,1,Upgrade,16.42,29222.25,False,Bravo Reliability Team
2415,20250820,25,2,Preventive,4.2,1214.73,False,Central Response Team
2416,20250104,149,5,Upgrade,8.9,6822.27,False,Alpha Field Team
2417,20250427,19,2,Preventive,2.0,2093.9,False,Island Logistics Team
2418,20240408,192,1,Inspection,1.88,1784.82,False,Delta Upgrade Crew
2419,20241019,174,5,Preventive,3.47,1803.01,False,Central Response Team
2420,20250625,206,3,Inspection,2.04,425.48,False,Delta Upgrade Crew
2421,20250218,66,5,Inspection,2.3,1284.28,False,Delta Upgrade Crew
2422,20250802,144,4,Corrective,13.81,12956.08,True,Island Logistics Team
2423,20240726,196,1,Corrective,25.23,11468.77,True,Central Response Team
2424,20250314,82,2,Corrective,27.69,8487.74,True,Alpha Field Team
2425,20240604,171,1,Corrective,12.46,20347.31,True,Island Logistics Team
2426,20250420,56,2,Upgrade,9.85,6671.63,False,Bravo Reliability Team
2427,20250608,120,4,Upgrade,6.57,9603.91,False,Delta Upgrade Crew
2428,20251105,20,1,Upgrade,12.81,13950.4,False,Bravo Reliability Team
2429,20250514,130,5,Upgrade,14.54,17059.55,False,Alpha Field Team
2430,20240110,28,3,Preventive,4.01,2150.26,False,Island Logistics Team
2431,20241027,78,3,Preventive,1.78,2229.41,False,Island Logistics Team
2432,20240829,144,4,Corrective,8.02,12237.94,False,Island Logistics Team
2433,20250310,102,3,Corrective,15.57,13003.07,True,Bravo Reliability Team
2434,20250508,20,1,Corrective,25.44,7926.69,True,Island Logistics Team
2435,20240331,21,3,Corrective,8.55,10887.35,False,Bravo Reliability Team
2436,20240728,144,4,Corrective,32.21,14774.83,True,Delta Upgrade Crew
2437,20240626,197,2,Upgrade,16.34,17900.24,False,Bravo Reliability Team
2438,20250317,116,4,Preventive,6.31,3753.53,False,Bravo Reliability Team
2439,20250701,128,4,Preventive,4.83,2275.68,False,Central Response Team
2440,20240331,147,1,Corrective,14.91,13297.86,True,Alpha Field Team
2441,20250225,58,1,Preventive,7.83,3849.93,False,Bravo Reliability Team
2442,20240405,134,3,Corrective,22.24,7642.59,True,Central Response Team
2443,20250726,96,5,Corrective,21.06,6726.35,True,Alpha Field Team
2444,20250204,128,4,Upgrade,10.26,20813.91,False,Bravo Reliability Team
2445,20240712,114,2,Preventive,2.18,3867.98,False,Bravo Reliability Team
2446,20250928,19,2,Corrective,22.53,8922.23,False,Island Logistics Team
2447,20251108,173,4,Preventive,5.6,1313.67,False,Bravo Reliability Team
2448,20250515,99,3,Preventive,3.57,1508.59,False,Bravo Reliability Team
2449,20250617,82,2,Corrective,7.88,5034.25,False,Alpha Field Team
2450,20250101,64,1,Inspection,2.98,994.27,False,Central Response Team
2451,20250126,59,5,Corrective,13.6,7776.08,False,Central Response Team
2452,20240219,142,1,Corrective,24.79,16697.28,True,Island Logistics Team
2453,20250801,90,2,Inspection,1.02,994.39,False,Island Logistics Team
2454,20250126,30,4,Preventive,3.56,3652.8,False,Bravo Reliability Team
2455,20250119,37,1,Corrective,31.95,24318.7,True,Alpha Field Team
2456,20240526,245,1,Preventive,3.88,5045.16,False,Island Logistics Team
2457,20240706,177,1,Upgrade,14.31,22400.6,False,Delta Upgrade Crew
2458,20250420,144,4,Corrective,23.06,5548.88,True,Island Logistics Team
2459,20251010,67,2,Upgrade,7.71,15116.06,False,Bravo Reliability Team
2460,20240320,53,5,Corrective,35.92,8326.53,True,Alpha Field Team
2461,20241106,57,2,Preventive,4.07,2576.96,False,Island Logistics Team
2462,20250524,196,1,Inspection,1.08,2764.04,False,Island Logistics Team
2463,20240511,128,4,Preventive,4.98,2206.42,False,Delta Upgrade Crew
2464,20240606,91,5,Inspection,3.45,1252.62,False,Island Logistics Team
2465,20240601,223,1,Preventive,7.72,6044.97,False,Island Logistics Team
2466,20251006,172,2,Preventive,3.47,4001.7,False,Central Response Team
2467,20250411,124,4,Corrective,33.1,10021.34,False,Island Logistics Team
2468,20240306,126,1,Corrective,36.17,14257.7,False,Bravo Reliability Team
2469,20250911,115,2,Corrective,15.25,7335.44,True,Bravo Reliability Team
2470,20240430,151,1,Corrective,13.19,9726.82,True,Island Logistics Team
2471,20251003,20,1,Corrective,27.84,17978.59,False,Alpha Field Team
2472,20240412,89,1,Inspection,1.53,2182.89,False,Bravo Reliability Team
2473,20240921,11,4,Corrective,17.21,12803.97,True,Bravo Reliability Team
2474,20250917,25,2,Inspection,1.14,799.83,False,Delta Upgrade Crew
2475,20240911,18,1,Corrective,33.74,17827.11,True,Island Logistics Team
2476,20250929,51,5,Corrective,34.35,6163.5,True,Alpha Field Team
2477,20240926,113,1,Corrective,48.79,21947.71,True,Delta Upgrade Crew
2478,20250828,197,2,Corrective,23.32,10101.5,False,Bravo Reliability Team
2479,20251022,156,4,Preventive,6.57,1665.6,False,Island Logistics Team
2480,20240306,40,3,Corrective,11.96,11619.53,True,Island Logistics Team
2481,20241025,193,3,Corrective,29.03,14865.57,True,Island Logistics Team
2482,20240920,90,2,Inspection,1.0,323.77,False,Central Response Team
2483,20241001,220,1,Preventive,3.1,2076.78,False,Island Logistics Team
2484,20251018,113,1,Corrective,12.54,15263.31,True,Bravo Reliability Team
2485,20240902,125,1,Upgrade,21.73,19334.19,False,Central Response Team
2486,20240107,235,3,Inspection,1.34,1542.27,False,Bravo Reliability Team
2487,20240220,58,1,Upgrade,26.25,32225.34,False,Alpha Field Team
2488,20240626,180,5,Preventive,6.49,5107.13,False,Island Logistics Team
2489,20240813,113,1,Preventive,3.51,1814.98,False,Island Logistics Team
2490,20250225,18,1,Corrective,22.94,18981.29,True,Delta Upgrade Crew
2491,20240629,169,1,Corrective,35.6,22651.08,True,Bravo Reliability Team
2492,20240829,138,3,Corrective,29.34,14096.22,False,Alpha Field Team
2493,20240807,59,5,Preventive,7.06,2813.95,False,Delta Upgrade Crew
2494,20250919,70,4,Preventive,3.88,3239.61,False,Central Response Team
2495,20250510,230,5,Corrective,23.15,11255.64,True,Alpha Field Team
2496,20241126,22,3,Upgrade,12.34,23531.34,False,Central Response Team
2497,20240706,72,4,Inspection,2.27,537.97,False,Central Response Team
2498,20241228,81,5,Corrective,25.38,11105.2,True,Bravo Reliability Team
2499,20240722,18,1,Upgrade,21.67,14156.58,False,Alpha Field Team
2500,20251114,208,4,Upgrade,13.32,13554.3,False,Delta Upgrade Crew
2501,20250520,70,4,Corrective,10.22,9045.88,True,Alpha Field Team
2502,20241223,248,1,Corrective,45.21,22321.96,True,Central Response Team
2503,20240125,210,1,Corrective,35.61,9517.05,True,Central Response Team
2504,20240110,249,5,Corrective,28.48,11817.27,True,Bravo Reliability Team
2505,20240411,106,1,Corrective,43.9,16653.1,True,Alpha Field Team
2506,20250429,98,3,Upgrade,8.66,16605.0,False,Island Logistics Team
2507,20240730,113,1,Corrective,36.37,9490.57,True,Island Logistics Team
2508,20241221,132,1,Inspection,2.48,788.18,False,Central Response Team
2509,20240730,46,4,Corrective,38.36,11777.91,True,Alpha Field Team
2510,20251204,220,1,Corrective,19.59,19575.23,True,Delta Upgrade Crew
2511,20251203,10,3,Preventive,3.31,2431.41,False,Delta Upgrade Crew
2512,20250906,51,5,Corrective,17.07,10155.78,True,Alpha Field Team
2513,20251031,151,1,Corrective,35.27,5723.38,False,Delta Upgrade Crew
2514,20250101,32,1,Corrective,26.41,17005.62,True,Alpha Field Team
2515,20240721,186,1,Corrective,40.09,7762.56,True,Central Response Team
2516,20240614,143,2,Inspection,1.34,1374.77,False,Island Logistics Team
2517,20240105,98,3,Preventive,1.56,4001.63,False,Central Response Team
2518,20240717,40,3,Corrective,16.56,10154.14,True,Central Response Team
2519,20250420,232,4,Corrective,11.22,3497.15,True,Delta Upgrade Crew
2520,20241209,142,1,Inspection,4.4,1559.08,False,Bravo Reliability Team
2521,20240613,164,1,Preventive,6.41,1857.36,False,Delta Upgrade Crew
2522,20241001,209,4,Upgrade,16.83,9576.98,False,Island Logistics Team
2523,20240601,23,3,Inspection,1.96,1512.58,False,Alpha Field Team
2524,20241031,212,2,Preventive,2.1,1807.92,False,Central Response Team
2525,20250329,58,1,Preventive,8.36,4148.89,False,Bravo Reliability Team
2526,20241105,91,5,Inspection,4.08,1398.22,False,Delta Upgrade Crew
2527,20250321,246,1,Corrective,33.97,14329.63,True,Bravo Reliability Team
2528,20250927,15,3,Corrective,23.48,4633.51,True,Delta Upgrade Crew
2529,20250223,99,3,Preventive,4.54,1656.41,False,Central Response Team
2530,20241231,1,4,Inspection,2.6,700.77,False,Delta Upgrade Crew
2531,20250128,180,5,Inspection,1.5,1151.6,False,Alpha Field Team
2532,20241104,207,2,Preventive,2.85,3550.0,False,Alpha Field Team
2533,20250323,54,1,Corrective,33.59,15230.77,True,Delta Upgrade Crew
2534,20250119,89,1,Corrective,25.89,21299.1,True,Central Response Team
2535,20241026,16,1,Corrective,18.31,8014.71,True,Delta Upgrade Crew
2536,20240125,19,2,Preventive,1.78,979.7,False,Delta Upgrade Crew
2537,20241212,170,4,Upgrade,16.05,19546.71,False,Central Response Team
2538,20241215,123,3,Corrective,23.94,9876.4,True,Bravo Reliability Team
2539,20240314,134,3,Corrective,24.61,17684.06,True,Delta Upgrade Crew
2540,20250205,78,3,Upgrade,13.66,18360.03,False,Alpha Field Team
2541,20240108,188,5,Preventive,3.41,3743.64,False,Central Response Team
2542,20250401,192,1,Corrective,11.14,6495.23,True,Island Logistics Team
2543,20250318,78,3,Corrective,7.26,9220.9,False,Delta Upgrade Crew
2544,20240924,16,1,Corrective,14.28,11617.01,True,Delta Upgrade Crew
2545,20250903,93,1,Preventive,3.92,2851.63,False,Alpha Field Team
2546,20250617,240,3,Corrective,20.89,5396.51,False,Island Logistics Team
2547,20250513,244,3,Corrective,22.95,8038.9,True,Central Response Team
2548,20251223,40,3,Upgrade,12.08,15180.65,False,Island Logistics Team
2549,20240104,38,3,Preventive,1.64,4094.36,False,Delta Upgrade Crew
2550,20250714,109,4,Preventive,3.34,4041.85,False,Bravo Reliability Team
2551,20250722,112,2,Inspection,0.38,856.98,False,Central Response Team
2552,20240922,184,5,Corrective,16.74,6930.82,True,Bravo Reliability Team
2553,20250803,219,3,Inspection,2.34,1524.76,False,Island Logistics Team
2554,20240805,121,4,Upgrade,10.92,11416.13,False,Island Logistics Team
2555,20240212,177,1,Preventive,4.3,5823.78,False,Delta Upgrade Crew
2556,20250911,141,4,Corrective,10.8,12500.76,False,Delta Upgrade Crew
2557,20250118,215,4,Preventive,4.65,1730.49,False,Island Logistics Team
2558,20240613,248,1,Inspection,3.18,877.83,False,Bravo Reliability Team
2559,20240409,129,3,Corrective,20.56,7519.29,False,Alpha Field Team
2560,20240323,165,3,Corrective,36.12,11851.27,True,Alpha Field Team
2561,20250326,26,2,Upgrade,5.02,18746.93,False,Island Logistics Team
2562,20240707,196,1,Inspection,2.73,2832.86,False,Island Logistics Team
2563,20251222,69,4,Upgrade,11.59,10688.18,False,Island Logistics Team
2564,20241016,135,1,Corrective,13.41,11738.47,False,Central Response Team
2565,20251125,135,1,Corrective,25.8,14647.01,True,Island Logistics Team
2566,20240227,181,1,Corrective,13.3,15404.61,True,Bravo Reliability Team
2567,20240311,7,5,Upgrade,17.48,20994.07,False,Alpha Field Team
2568,20250706,187,5,Preventive,4.56,3257.86,False,Island Logistics Team
2569,20250306,23,3,Preventive,4.39,2573.87,False,Island Logistics Team
2570,20240105,14,3,Preventive,6.5,3428.89,False,Bravo Reliability Team
2571,20251128,70,4,Inspection,2.17,607.98,False,Alpha Field Team
2572,20240529,109,4,Inspection,0.87,1105.49,False,Central Response Team
2573,20240929,111,1,Corrective,10.42,13273.44,True,Central Response Team
2574,20241209,224,1,Upgrade,18.8,17353.88,False,Central Response Team
2575,20250826,103,3,Preventive,2.85,3098.48,False,Island Logistics Team
2576,20240521,108,2,Preventive,3.24,1230.58,False,Delta Upgrade Crew
2577,20250811,199,1,Corrective,21.23,14596.92,True,Central Response Team
2578,20250627,54,1,Preventive,3.1,2579.53,False,Bravo Reliability Team
2579,20250613,226,3,Upgrade,8.03,18005.58,False,Alpha Field Team
2580,20250205,50,3,Corrective,8.5,8746.51,False,Alpha Field Team
2581,20240517,65,1,Corrective,51.87,12942.79,True,Bravo Reliability Team
2582,20240525,143,2,Inspection,1.91,810.88,False,Central Response Team
2583,20241211,2,1,Corrective,48.61,13627.17,True,Alpha Field Team
2584,20250527,16,1,Preventive,5.85,2834.25,False,Central Response Team
2585,20251027,200,4,Upgrade,12.5,14237.13,False,Delta Upgrade Crew
2586,20250324,147,1,Corrective,41.66,5409.66,True,Island Logistics Team
2587,20251027,151,1,Corrective,20.33,15677.23,True,Alpha Field Team
2588,20240426,54,1,Corrective,37.08,14437.94,True,Bravo Reliability Team
2589,20241019,184,5,Corrective,17.03,10891.07,False,Island Logistics Team
2590,20250726,152,4,Corrective,23.27,5641.41,False,Bravo Reliability Team
2591,20240516,160,1,Preventive,2.1,1415.95,False,Delta Upgrade Crew
2592,20241212,104,3,Upgrade,14.68,14023.37,False,Delta Upgrade Crew
2593,20240517,121,4,Corrective,19.81,4481.01,True,Bravo Reliability Team
2594,20250823,75,1,Inspection,4.06,2187.18,False,Bravo Reliability Team
2595,20250323,100,3,Corrective,17.26,16352.19,True,Alpha Field Team
2596,20251128,81,5,Inspection,4.39,1581.44,False,Bravo Reliability Team
2597,20241028,58,1,Preventive,8.88,6448.51,False,Central Response Team
2598,20240619,208,4,Upgrade,9.62,8100.79,False,Bravo Reliability Team
2599,20240127,135,1,Inspection,1.96,1022.03,False,Delta Upgrade Crew
2600,20240117,136,4,Preventive,3.22,3351.41,False,Bravo Reliability Team
2601,20240629,27,1,Preventive,2.89,4040.81,False,Central Response Team
2602,20240404,39,1,Corrective,15.28,8577.43,True,Island Logistics Team
2603,20240501,56,2,Preventive,4.97,2370.06,False,Island Logistics Team
2604,20250509,48,2,Upgrade,14.56,17283.83,False,Central Response Team
2605,20240919,149,5,Upgrade,15.78,16330.6,False,Delta Upgrade Crew
2606,20250712,138,3,Corrective,33.03,11349.35,True,Island Logistics Team
2607,20240808,21,3,Corrective,15.16,7060.69,False,Alpha Field Team
2608,20240210,51,5,Preventive,3.87,3317.0,False,Bravo Reliability Team
2609,20250107,170,4,Corrective,12.87,10642.17,False,Central Response Team
2610,20240804,29,5,Corrective,36.75,15383.38,True,Central Response Team
2611,20240606,94,3,Corrective,40.97,13776.21,True,Bravo Reliability Team
2612,20250831,193,3,Corrective,24.13,11130.13,True,Bravo Reliability Team
2613,20240405,116,4,Preventive,5.72,3666.13,False,Alpha Field Team
2614,20241221,189,5,Preventive,5.23,3271.82,False,Delta Upgrade Crew
2615,20240411,165,3,Inspection,1.56,932.07,False,Central Response Team
2616,20250731,227,1,Corrective,28.04,12038.0,True,Central Response Team
2617,20240125,41,1,Preventive,7.21,6403.02,False,Central Response Team
2618,20250204,173,4,Corrective,18.93,8443.7,False,Alpha Field Team
2619,20240227,145,1,Corrective,20.07,15588.51,True,Central Response Team
2620,20250719,181,1,Corrective,35.61,21643.44,True,Delta Upgrade Crew
2621,20250716,133,1,Corrective,42.05,13096.51,False,Delta Upgrade Crew
2622,20240907,148,3,Upgrade,13.43,7243.71,False,Island Logistics Team
2623,20250121,173,4,Upgrade,11.8,11424.01,False,Delta Upgrade Crew
2624,20240915,20,1,Corrective,17.47,17988.97,False,Alpha Field Team
2625,20250624,82,2,Corrective,24.34,12162.06,False,Bravo Reliability Team
2626,20240531,154,1,Upgrade,19.83,30229.33,False,Bravo Reliability Team
2627,20250808,235,3,Corrective,25.24,8103.51,False,Island Logistics Team
2628,20240922,204,2,Inspection,0.69,1014.09,False,Bravo Reliability Team
2629,20250809,232,4,Upgrade,10.68,17590.61,False,Bravo Reliability Team
2630,20250504,63,1,Corrective,13.15,15394.23,True,Alpha Field Team
2631,20250204,29,5,Preventive,2.88,4200.47,False,Delta Upgrade Crew
2632,20250729,109,4,Preventive,4.16,1467.02,False,Island Logistics Team
2633,20240127,82,2,Corrective,22.67,10339.86,False,Delta Upgrade Crew
2634,20241218,212,2,Corrective,21.94,7479.93,True,Delta Upgrade Crew
2635,20250810,131,5,Preventive,4.35,1100.35,False,Alpha Field Team
2636,20250317,148,3,Corrective,27.93,4523.28,False,Delta Upgrade Crew
2637,20240101,145,1,Corrective,34.97,19190.51,True,Bravo Reliability Team
2638,20250827,116,4,Upgrade,12.17,7029.27,False,Bravo Reliability Team
2639,20241108,71,1,Inspection,0.78,911.44,False,Delta Upgrade Crew
2640,20250602,196,1,Preventive,6.33,5245.88,False,Delta Upgrade Crew
2641,20240111,220,1,Inspection,2.91,2353.56,False,Bravo Reliability Team
2642,20250714,106,1,Corrective,48.87,17697.68,True,Island Logistics Team
2643,20250322,71,1,Inspection,1.66,915.37,False,Delta Upgrade Crew
2644,20240623,203,4,Inspection,3.9,1756.4,False,Bravo Reliability Team
2645,20240909,42,2,Upgrade,11.32,13749.56,False,Island Logistics Team
2646,20250513,10,3,Corrective,18.39,6234.46,True,Island Logistics Team
2647,20250807,22,3,Corrective,27.27,5543.51,True,Delta Upgrade Crew
2648,20250331,249,5,Corrective,28.3,12677.78,True,Delta Upgrade Crew
2649,20240523,132,1,Corrective,22.87,5144.32,True,Delta Upgrade Crew
2650,20250119,64,1,Inspection,0.84,1420.68,False,Central Response Team
2651,20241115,201,1,Corrective,18.58,19079.98,True,Bravo Reliability Team
2652,20250824,29,5,Inspection,3.35,1878.43,False,Bravo Reliability Team
2653,20240125,249,5,Corrective,36.57,15874.2,True,Bravo Reliability Team
2654,20241005,20,1,Upgrade,7.73,28685.7,False,Bravo Reliability Team
2655,20240104,59,5,Preventive,3.26,2486.03,False,Alpha Field Team
2656,20240312,249,5,Inspection,1.95,2662.75,False,Bravo Reliability Team
2657,20250115,157,1,Inspection,1.56,2940.96,False,Alpha Field Team
2658,20251217,20,1,Corrective,14.35,13159.71,True,Island Logistics Team
2659,20240915,138,3,Preventive,3.61,3290.45,False,Island Logistics Team
2660,20241207,226,3,Corrective,12.39,4075.85,True,Alpha Field Team
2661,20240809,2,1,Upgrade,15.05,19922.91,False,Central Response Team
2662,20240326,106,1,Inspection,2.95,2332.77,False,Bravo Reliability Team
2663,20241015,227,1,Inspection,0.83,1565.28,False,Island Logistics Team
2664,20240505,147,1,Inspection,0.78,1714.12,False,Island Logistics Team
2665,20241207,230,5,Preventive,6.43,2317.93,False,Island Logistics Team
2666,20240428,215,4,Inspection,2.56,1147.11,False,Central Response Team
2667,20240605,58,1,Inspection,1.28,1870.89,False,Alpha Field Team
2668,20240320,145,1,Corrective,42.54,19491.79,True,Delta Upgrade Crew
2669,20241228,43,1,Corrective,20.72,12973.42,False,Delta Upgrade Crew
2670,20251118,39,1,Corrective,41.39,20236.18,True,Bravo Reliability Team
2671,20241106,87,2,Upgrade,9.23,10340.05,False,Alpha Field Team
2672,20250912,93,1,Corrective,32.26,15848.9,True,Bravo Reliability Team
2673,20250124,149,5,Corrective,6.92,11178.39,False,Delta Upgrade Crew
2674,20250423,89,1,Upgrade,21.59,25103.98,False,Alpha Field Team
2675,20240106,70,4,Upgrade,9.37,5274.47,False,Island Logistics Team
2676,20250819,195,2,Preventive,4.56,3615.91,False,Bravo Reliability Team
2677,20241203,157,1,Corrective,18.7,15224.15,True,Delta Upgrade Crew
2678,20240301,56,2,Corrective,9.41,3729.01,False,Bravo Reliability Team
2679,20250113,38,3,Preventive,3.12,3859.86,False,Central Response Team
2680,20251019,152,4,Corrective,27.31,8002.32,True,Alpha Field Team
2681,20250203,35,2,Preventive,4.27,2197.65,False,Bravo Reliability Team
2682,20240617,158,4,Upgrade,11.14,15355.7,False,Bravo Reliability Team
2683,20251007,28,3,Inspection,0.96,963.93,False,Bravo Reliability Team
2684,20250801,182,1,Preventive,2.95,2483.58,False,Central Response Team
2685,20250820,22,3,Upgrade,10.76,18283.74,False,Delta Upgrade Crew
2686,20240417,7,5,Inspection,2.25,2158.88,False,Island Logistics Team
2687,20250723,80,4,Preventive,5.85,2792.99,False,Central Response Team
2688,20240428,126,1,Upgrade,23.26,28479.89,False,Delta Upgrade Crew
2689,20241206,55,2,Preventive,2.66,2159.07,False,Bravo Reliability Team
2690,20241114,223,1,Inspection,3.07,2689.32,False,Delta Upgrade Crew
2691,20241025,4,1,Corrective,33.48,10496.1,True,Island Logistics Team
2692,20250322,160,1,Inspection,1.61,1185.66,False,Delta Upgrade Crew
2693,20241126,84,2,Corrective,16.41,10411.05,False,Alpha Field Team
2694,20251126,38,3,Corrective,23.52,13966.14,True,Alpha Field Team
2695,20250626,187,5,Inspection,2.91,1200.31,False,Delta Upgrade Crew
2696,20250302,74,2,Preventive,1.41,1565.72,False,Alpha Field Team
2697,20240327,64,1,Inspection,3.39,865.08,False,Island Logistics Team
